DATE,ADVANCE,DECLINE,UP VOL,DN VOL,DJIA,NYSE,TREND,TREND,A-D,SUMMATION,OSC UNCH'D,OSC TO 0,UV-DV,TREND,TREND,UV-DV,SUMMATION,OSC UNCH'D,OSC TO 0,10%,5%,PRICE,UNCHANGED
10-Jun-20,805,2164,841515,5648177,26989.99,-1359,454.16,379.79,74.37,4128.56,529,-959,-4806662,1066979,819988,246991,5976963,1313970,-3625850,25761.16,25015.81,745.35,26506.51
11-Jun-20,92,2932,109332,6902225,25128.17,-2840,124.74,218.8,-94.06,4034.51,31,1912,-6792893,280992,439344,-158352,5818610,122640,3289683,25697.86,25021.43,676.43,26374.29
12-Jun-20,2335,652,5171272,620716,25605.54,1683,280.57,292.01,-11.44,4023.07,269,498,4550556,707948,644905,63044,5881654,770992,-489881,25688.63,25050.63,637.99,26326.62
15-Jun-20,1937,1013,3661632,2026700,25763.16,924,344.91,323.61,21.3,4044.37,366,-60,1634932,800647,694406,106241,5987895,906887,-1217926,25696.08,25086.26,609.82,26305.9
16-Jun-20,2466,513,4976586,785508,26289.98,1953,505.72,405.08,100.64,4145.01,606,-1406,4191078,1139690,869240,270451,6258346,1410141,-3998869,25755.47,25146.45,609.02,26364.49
17-Jun-20,971,1982,1146115,3383168,26119.61,-1011,354.05,334.27,19.77,4164.78,374,-22,-2237053,802016,713925,88091,6346435,890106,-871705,25791.88,25195.1,596.78,26388.66
18-Jun-20,1299,1661,1979660,2345641,26080.1,-362,282.44,299.46,-17.02,4147.77,265,606,-365981,685216,659930,25286,6371722,710502,204778,25820.71,25239.35,581.35,26402.06
19-Jun-20,1027,1930,2325853,6053940,25871.46,-903,163.9,239.34,-75.44,4072.33,88,1597,-3728087,243886,440529,-196643,6175078,47242,3980108,25825.78,25270.96,554.82,26380.6
22-Jun-20,1558,1395,2481426,2108609,26024.96,163,163.81,235.52,-71.71,4000.62,92,1526,372817,256779,437143,-180365,5994714,76414,3683705,25845.7,25308.66,537.04,26382.74
23-Jun-20,1702,1254,2523715,2174113,26156.1,448,192.23,246.15,-53.92,3946.7,138,1217,349602,269935,435917,-165982,5853015,103953,3423597,25876.74,25351.03,525.71,26402.45
24-Jun-20,350,2635,493553,5118988,25445.94,-2285,-55.49,119.59,-175.08,3771.62,-231,3271,-4625435,-219602,182850,-402452,5450563,-622053,7426979,25833.66,25355.78,477.88,26311.54
25-Jun-20,1920,1041,3634740,1108051,25745.6,879,37.96,157.56,-119.6,3652.01,-82,2310,2526689,55027,300042,-245014,5205548,-189987,4710302,25824.85,25375.27,449.59,26274.44
26-Jun-20,552,2450,1126636,6634302,25015.55,-1898,-155.64,54.78,-210.42,3441.59,-366,3842,-5507666,-501242,9656,-510898,4694650,-1012140,9205828,25743.92,25357.28,386.64,26130.56
29-Jun-20,2274,717,3896024,617371,25595.8,1557,15.62,129.89,-114.27,3327.32,-99,2187,3278653,-123253,173106,-296358,4398292,-419611,5507556,25729.11,25369.21,359.9,26089.01
30-Jun-20,1956,1041,3263463,1484857,25812.88,915,105.56,169.15,-63.59,3263.74,42,1314,1778606,66933,253381,-186448,4211843,-119515,3609443,25737.49,25391.39,346.1,26083.58
1-Jul-20,1542,1442,1712332,2703650,25734.97,100,105.01,165.69,-60.68,3203.06,44,1258,-991318,-38892,191146,-230038,3981805,-268930,4331831,25737.24,25408.57,328.67,26065.9
2-Jul-20,1855,1103,2899735,1253025,25827.36,752,169.7,195.01,-25.3,3177.75,144,650,1646710,129668,263924,-134256,3847549,-4588,2680534,25746.25,25429.51,316.74,26062.99
6-Jul-20,2085,915,3690489,1038368,26287.03,1170,269.73,243.75,25.98,3203.73,296,-224,2652121,381914,383334,-1421,3846129,380493,408906,25800.33,25472.39,327.94,26128.27
7-Jul-20,710,2281,1463871,3115623,25890.18,-1571,85.66,153.02,-67.36,3136.38,18,1365,-1651752,178547,281580,-103033,3743096,75514,2136172,25809.31,25493.28,316.04,26125.35
8-Jul-20,1746,1222,2956547,1925041,26067.28,524,129.49,171.57,-42.07,3094.31,87,929,1031506,263843,319076,-55233,3687862,208610,1313276,25835.11,25521.98,313.13,26148.24
9-Jul-20,787,2195,1276195,3584311,25706.09,-1408,-24.25,92.59,-116.84,2977.46,-141,2196,-2308116,6647,187717,-181070,3506793,-174422,3446969,25822.21,25531.18,291.03,26113.23
10-Jul-20,2291,702,3747001,761732,26075.3,1589,137.07,167.41,-30.34,2947.13,107,713,2985269,304509,327594,-23085,3483708,281424,743124,25847.52,25558.39,289.13,26136.64
13-Jul-20,1093,1899,1562746,3324829,26085.8,-806,42.76,118.74,-75.97,2871.15,-33,1486,-1762083,97850,223110,-125260,3358447,-27410,2477797,25871.34,25584.76,286.59,26157.93
14-Jul-20,1949,1040,3266299,1202097,26642.59,909,129.39,158.25,-28.86,2842.29,101,678,2064202,294485,315165,-20680,3337768,273805,687401,25948.47,25637.65,310.82,26259.29
15-Jul-20,2536,466,4084255,587529,26870.1,2070,323.45,253.84,69.61,2911.9,393,-999,3496726,614709,474243,140466,3478234,755176,-2054150,26040.63,25699.27,341.36,26381.99
16-Jul-20,1356,1599,1499053,2446311,26734.71,-243,266.8,229,37.81,2949.7,305,-452,-947258,458513,403168,55345,3533579,513857,-593035,26110.04,25751.04,359,26469.04
17-Jul-20,1629,1336,1677114,2288786,26671.95,293,269.42,232.2,37.23,2986.93,307,-438,-611672,351494,352426,-932,3532647,350562,369200,26166.23,25797.09,369.14,26535.37
20-Jul-20,1277,1693,1763605,2175896,26680.87,-416,200.88,199.79,1.09,2988.02,202,180,-412291,275116,314190,-39075,3493572,236041,1017532,26217.69,25841.28,376.42,26594.11
21-Jul-20,2290,714,3689686,877259,26840.4,1576,338.39,268.6,69.8,3057.82,408,-988,2812427,528847,439102,89745,3583317,618592,-1176304,26279.97,25891.23,388.73,26668.7
22-Jul-20,1744,1237,2449091,1817989,27005.84,507,355.25,280.52,74.74,3132.56,430,-1065,631102,539072,448702,90370,3673687,629443,-1177963,26352.55,25946.96,405.59,26758.14
23-Jul-20,1429,1545,1805489,2479799,26652.33,-116,308.13,260.69,47.44,3179.99,356,-593,-674310,417734,392551,25183,3698870,442917,-60737,26382.53,25982.23,400.3,26782.83
24-Jul-20,1020,1930,1128199,2500773,26469.89,-910,186.32,202.16,-15.84,3164.15,170,487,-1372574,238703,304295,-65592,3633278,173111,1484949,26391.27,26006.62,384.65,26775.92
27-Jul-20,1796,1211,2113310,1831196,26584.77,585,226.18,221.3,4.88,3169.03,231,133,282114,243044,303186,-60142,3573136,182903,1385737,26410.62,26035.52,375.09,26785.71
28-Jul-20,1349,1602,2065737,1961067,26379.28,-253,178.27,197.58,-19.32,3149.72,159,545,104670,229207,293260,-64053,3509083,165154,1446221,26407.48,26052.71,354.77,26762.25
29-Jul-20,2411,592,3354267,1100572,26539.57,1819,342.34,278.66,63.68,3213.4,406,-868,2253695,431656,391282,40374,3549457,472029,-335445,26420.69,26077.05,343.64,26764.33
30-Jul-20,1020,1953,962448,3235058,26313.65,-933,214.81,218.07,-3.27,3210.13,212,277,-2272610,161229,258087,-96858,3452598,64371,2001536,26409.99,26088.88,321.1,26731.09
31-Jul-20,1250,1726,1860697,3214744,26428.32,-476,145.72,183.37,-37.64,3172.49,108,861,-1354047,9702,177481,-167779,3284819,-158078,3197506,26411.82,26105.86,305.97,26717.79
3-Aug-20,1912,1090,2825479,1633465,26664.4,822,213.35,215.3,-1.95,3170.54,211,250,1192014,127933,228207,-100275,3184545,27658,2033150,26437.08,26133.78,303.3,26740.37
4-Aug-20,1905,1083,3061393,1367528,26828.47,822,274.22,245.64,28.58,3199.12,303,-269,1693865,284526,301490,-16964,3167580,267562,606846,26476.22,26168.52,307.7,26783.92
5-Aug-20,2057,918,309513,1188700,27201.52,1139,360.7,290.3,70.39,3269.51,431,-977,-879187,168155,242456,-74302,3093279,93853,1579887,26548.75,26220.17,328.58,26877.33
6-Aug-20,1460,1497,1765405,2295332,27386.98,-37,320.93,273.94,46.99,3316.5,368,-572,-529927,98347,203837,-105491,2987788,-7144,2102669,26632.57,26278.51,354.06,26986.63
7-Aug-20,1891,1078,2222265,1750470,27433.48,813,370.13,300.89,69.24,3385.74,439,-945,471795,135691,217235,-81544,2906244,54148,1685022,26712.66,26336.26,376.41,27089.07
10-Aug-20,2172,827,3368536,1009159,27791.44,1345,467.62,353.1,114.52,3500.26,582,-1708,2359377,576760,452948,123811,3415181,700571,-1775659,26820.54,26409.02,411.52,27232.06
11-Aug-20,1497,1483,2416275,2397770,27686.91,14,422.26,336.14,86.12,3586.38,508,-1214,18505,520934,431226,89708,3504889,610643,-1183521,26907.18,26472.91,434.27,27341.44
12-Aug-20,1867,1117,2006285,1742688,27976.84,750,455.03,356.83,98.2,3684.58,553,-1411,263597,495201,422845,72356,3577245,567557,-879561,27014.14,26548.11,466.04,27480.18
13-Aug-20,1246,1750,1230574,2129283,27896.72,-504,359.13,313.79,45.34,3729.91,404,-502,-898709,355810,356767,-957,3576288,354852,374000,27102.4,26615.54,486.86,27589.26
14-Aug-20,1493,1448,1888105,1298713,27931.02,45,327.72,300.35,27.36,3757.27,355,-192,589392,379168,368398,10770,3587057,389938,174546,27185.26,26681.31,503.95,27689.21
17-Aug-20,1529,1452,1549862,1929233,27844.91,77,302.64,289.19,13.46,3770.73,316,47,-379371,303314,331010,-27696,3559361,275618,829535,27251.23,26739.49,511.74,27762.96
18-Aug-20,1172,1820,1253858,2423867,27778.07,-648,207.58,242.33,-34.75,3735.99,173,868,-1170009,155982,255959,-99977,3459384,56005,2055548,27303.91,26791.42,512.49,27816.4
19-Aug-20,1191,1794,1432574,2197960,27692.88,-603,126.52,200.06,-73.54,3662.45,53,1524,-765386,63845,204892,-141047,3318337,-77202,2743733,27342.81,26836.49,506.32,27849.12
20-Aug-20,1189,1800,1169129,2295393,27739.73,-611,52.77,159.51,-106.74,3555.71,-54,2081,-1126264,-55166,138334,-193500,3124838,-248666,3621331,27382.5,26881.66,500.85,27883.35
21-Aug-20,1004,1959,1217178,2226275,27930.33,-955,-48.01,103.78,-151.79,3403.92,-200,2836,-1009097,-150559,80962,-231521,2893316,-382080,4248347,27437.28,26934.09,503.19,27940.48
24-Aug-20,2170,841,3089443,636384,28308.46,1329,89.69,165.04,-75.35,3328.57,14,1521,2453059,109803,199567,-89764,2803552,20038,1815327,27524.4,27002.81,521.59,28045.99
25-Aug-20,1460,1521,1803186,1785430,28248.44,-61,74.62,153.74,-79.12,3249.46,-4,1578,17756,100598,190477,-89879,2713673,10720,1808290,27596.81,27065.09,531.72,28128.52
26-Aug-20,1175,1819,1664111,2097023,28331.92,-644,2.76,113.85,-111.09,3138.36,-108,2114,-432912,47247,159307,-112060,2601613,-64813,2176389,27670.32,27128.43,541.89,28212.2
27-Aug-20,1665,1304,2373340,1425422,28492.27,361,38.59,126.21,-87.63,3050.74,-49,1703,947918,137314,198738,-61424,2540190,75891,1304362,27752.51,27196.62,555.89,28308.4
28-Aug-20,2076,920,3093959,762503,28653.87,1156,150.33,177.7,-27.37,3023.36,123,670,2331456,356728,305374,51355,2591544,408083,-619011,27842.65,27269.49,573.16,28415.81
31-Aug-20,899,2105,1299542,3075095,28430.05,-1206,14.69,108.52,-93.82,2929.54,-79,1797,-1775553,143500,201327,-57827,2533717,85673,1242215,27901.39,27327.51,573.87,28475.26
1-Sep-20,1878,1120,2384717,1691556,28645.66,758,89.02,140.99,-51.96,2877.58,37,1076,693161,198466,225919,-27453,2506264,171014,720068,27975.82,27393.42,582.39,28558.21
2-Sep-20,1948,1030,3032633,1258831,29100.5,918,171.92,179.84,-7.92,2869.66,164,322,1773802,356000,303313,52687,2558951,408687,-645048,28088.28,27478.77,609.51,28697.79
3-Sep-20,583,2405,1289917,3564968,28292.73,-1822,-27.47,79.75,-107.22,2762.44,-135,2010,-2275051,92895,174395,-81500,2477451,11395,1641398,28108.73,27519.47,589.26,28697.98
4-Sep-20,1218,1789,2100635,2289120,28133.31,-571,-81.82,47.21,-129.03,2633.41,-211,2370,-188485,64757,156251,-91494,2385957,-26737,1803146,28111.19,27550.16,561.02,28672.21
8-Sep-20,645,2385,1102397,3546170,27500.89,-1740,-247.64,-42.15,-205.49,2427.92,-453,3657,-2443773,-186096,26250,-212346,2173611,-398442,3848476,28050.16,27547.7,502.46,28552.61
9-Sep-20,2250,783,2721329,1151869,27940.47,1467,-76.18,33.31,-109.48,2318.43,-186,2004,1569460,-10541,103410,-113951,2059660,-124491,2154525,28039.19,27567.34,471.85,28511.04
10-Sep-20,982,2021,785629,3311752,27534.58,-1039,-172.46,-20.31,-152.15,2166.28,-325,2718,-2526123,-262099,-28066,-234032,1825628,-496131,4184517,27988.73,27565.7,423.03,28411.75
11-Sep-20,1438,1546,1975131,1711746,27665.64,-108,-166.01,-24.69,-141.32,2024.96,-307,2519,263385,-209550,-13494,-196057,1629571,-405607,3515525,27956.42,27570.7,385.72,28342.14
14-Sep-20,2448,591,3224495,621362,27993.33,1857,36.53,69.53,-33,1992.24,4,663,2603133,71718,117338,-45620,1583951,26098,938490,27960.11,27591.83,368.28,28328.39
15-Sep-20,1652,1366,1931926,2124997,27995.6,286,61.48,80.35,-18.87,1973.37,43,420,-193071,45239,101817,-56578,1527373,-11339,1120222,27963.66,27612.02,351.64,28315.3
16-Sep-20,1852,1153,3307142,1288442,28032.38,699,125.23,111.28,13.95,1987.32,139,-140,2018700,242585,197661,44924,1572297,287509,-610969,27970.53,27633.04,337.49,28308.03
17-Sep-20,1167,1836,2015828,2275240,27901.98,-669,45.81,72.27,-26.46,1960.86,19,549,-259412,192385,174808,17578,1589875,209963,-141594,27963.68,27646.48,317.19,28280.87
18-Sep-20,1039,1981,2011211,5127884,27657.42,-942,-52.97,21.56,-74.53,1886.33,-128,1363,-3116673,-138520,10234,-148754,1441121,-287274,2687805,27933.05,27647.03,286.02,28219.07
21-Sep-20,443,2623,571458,4243317,27147.7,-2180,-265.68,-88.52,-177.15,1709.17,-443,3100,-3671859,-491854,-173871,-317983,1123138,-809837,5549827,27854.52,27622.06,232.45,28086.97
22-Sep-20,1710,1321,2047742,1928721,27288.18,389,-200.21,-64.65,-135.56,1573.61,-336,2375,119021,-430767,-159226,-271540,851598,-702307,4728499,27797.88,27605.37,192.51,27990.39
23-Sep-20,310,2757,477169,3889899,26763.13,-2447,-424.89,-183.76,-241.12,1332.48,-666,4156,-3412730,-728963,-321902,-407061,444536,-1136025,7005204,27694.41,27563.26,131.15,27825.56
24-Sep-20,1497,1532,2627126,1914160,26815.44,-35,-385.9,-176.33,-209.57,1122.91,-595,3596,712966,-584770,-270158,-314612,129924,-899382,5392856,27606.51,27525.87,80.64,27687.15
25-Sep-20,2164,851,2323243,1408130,27173.96,1313,-216.01,-101.86,-114.15,1008.76,-330,1953,915113,-434782,-210895,-223887,-93963,-658669,3819074,27563.25,27508.27,54.98,27618.24
28-Sep-20,2585,474,3214996,763286,27584.06,2111,16.69,8.78,7.91,1016.67,25,-134,2451710,-146133,-77764,-68368,-162331,-214501,1152863,27565.34,27512.06,53.27,27618.61
29-Sep-20,1114,1900,1010186,2617692,27452.66,-786,-63.58,-30.96,-32.62,984.05,-96,556,-1607506,-292270,-154252,-138018,-300349,-430288,2330081,27554.07,27509.09,44.98,27599.04
30-Sep-20,1620,1426,3240739,1483306,27781.7,194,-37.82,-19.71,-18.11,965.93,-56,306,1757433,-87300,-58667,-28632,-328982,-115932,456716,27576.83,27522.72,54.11,27630.94
23-Sep-20,310,2757,477169,3889899,26763.13,-2447,-424.89,-183.76,-241.12,1332.48,-666,4156,-3412730,-728963,-321902,-407061,444536,-1136025,7005204,27694.41,27563.26,131.15,27825.56
24-Sep-20,1497,1532,2627126,1914160,26815.44,-35,-385.9,-176.33,-209.57,1122.91,-595,3596,712966,-584770,-270158,-314612,129924,-899382,5392856,27606.51,27525.87,80.64,27687.15
25-Sep-20,2164,851,2323243,1408130,27173.96,1313,-216.01,-101.86,-114.15,1008.76,-330,1953,915113,-434782,-210895,-223887,-93963,-658669,3819074,27563.25,27508.27,54.98,27618.24
28-Sep-20,2585,474,3214996,763286,27584.06,2111,16.69,8.78,7.91,1016.67,25,-134,2451710,-146133,-77764,-68368,-162331,-214501,1152863,27565.34,27512.06,53.27,27618.61
29-Sep-20,1114,1900,1010186,2617692,27452.66,-786,-63.58,-30.96,-32.62,984.05,-96,556,-1607506,-292270,-154252,-138018,-300349,-430288,2330081,27554.07,27509.09,44.98,27599.04
30-Sep-20,1620,1426,3240739,1483306,27781.7,194,-37.82,-19.71,-18.11,965.93,-56,306,1757433,-87300,-58667,-28632,-328982,-115932,456716,27576.83,27522.72,54.11,27630.94
1-Oct-20,2079,958,2304197,1693094,27816.9,1121,78.06,37.33,40.73,1006.67,119,-696,611103,-17391,-25106,7715,-320490,-9676,-163973,27600.84,27537.43,63.41,27664.25
2-Oct-20,1904,1117,2660015,1306253,27682.81,787,148.96,74.81,74.14,1080.81,223,-1260,1353762,119724,43838,75887,-244603,195611,-1322124,27609.04,27544.7,64.34,27673.37
5-Oct-20,2290,773,3098382,653890,28148.64,1517,285.76,146.92,138.84,1219.65,425,-2352,2444492,352201,163870,188331,-56273,540532,-3226084,27663,27574.9,88.1,27751.1
6-Oct-20,1163,1869,1191470,3208598,27772.76,-706,186.58,104.27,82.31,1301.96,269,-1377,-2017128,115268,54821,60448,4175,175716,-1033240,27673.97,27584.79,89.18,27763.15
7-Oct-20,2219,817,3242167,603871,28303.46,1402,308.13,169.16,138.96,1440.93,447,-2332,2638296,367571,183994,183577,187752,551148,-3120388,27736.92,27620.72,116.2,27853.12
8-Oct-20,2313,723,3238102,592720,28425.51,1590,436.31,240.2,196.11,1637.04,632,-3290,2645382,595352,307064,288288,476040,883641,-4882129,27805.78,27660.96,144.82,27950.6
9-Oct-20,1544,1464,2071521,1851937,28586.9,80,400.68,232.19,168.49,1805.53,569,-2801,219584,557775,302690,255086,731126,812861,-4288852,27883.89,27707.26,176.63,28060.52
12-Oct-20,1859,1170,2063842,1134434,28837.52,689,429.51,255.03,174.48,1980.01,604,-2886,929408,594939,334026,260913,992039,855852,-4362409,27979.25,27763.77,215.48,28194.74
13-Oct-20,998,2048,937653,2797426,28679.81,-1050,281.56,189.78,91.78,2071.79,373,-1462,-1859773,349467,224336,125132,1117171,474599,-2028036,28049.31,27809.57,239.74,28289.05
14-Oct-20,1188,1859,1792101,1995412,28514,-671,186.31,146.74,39.56,2111.35,226,-565,-203311,294190,202953,91236,1208407,385426,-1439299,28095.78,27844.8,250.98,28346.76
15-Oct-20,1707,1327,2312477,1376222,28494.2,380,205.68,158.41,47.27,2158.62,253,-692,936255,358396,239618,118778,1327185,477174,-1898381,28135.62,27877.27,258.36,28393.98
16-Oct-20,1245,1785,2786810,1861310,28606.31,-540,131.11,123.49,7.62,2166.25,139,-14,925500,415107,273913,141194,1468379,556301,-2267580,28182.69,27913.72,268.97,28451.66
19-Oct-20,827,2215,1010317,2932952,28195.42,-1388,-20.8,47.91,-68.71,2097.53,-90,1285,-1922635,181332,164085,17247,1485626,198580,-146365,28183.96,27927.8,256.16,28440.12
20-Oct-20,2062,948,2800185,1050352,28308.79,1114,92.68,101.22,-8.54,2088.99,84,255,1749833,338182,243373,94810,1580436,432992,-1463206,28196.45,27946.85,249.59,28446.04
21-Oct-20,1045,2003,1658348,2455492,28210.82,-958,-12.39,48.25,-60.64,2028.35,-73,1140,-797144,224650,191347,33303,1613739,257953,-408109,28197.88,27960.05,237.83,28435.72
22-Oct-20,2113,938,3319150,826271,28363.66,1175,106.35,104.59,1.76,2030.11,108,73,2492879,451473,306423,145049,1758788,596522,-2304466,28214.46,27980.23,234.23,28448.69
23-Oct-20,1906,1111,2230389,1417802,28335.57,795,175.21,139.11,36.1,2066.21,211,-511,812587,487584,331731,155853,1914641,643437,-2473616,28226.57,27998,228.57,28455.15
26-Oct-20,388,2697,364221,3659432,27685.38,-2309,-73.21,16.71,-89.91,1976.29,-163,1635,-3295211,109305,150384,-41080,1873561,68225,889820,28172.45,27982.37,190.09,28362.54
27-Oct-20,942,2086,1161685,2796781,27463.19,-1144,-180.29,-41.33,-138.96,1837.34,-319,2460,-1635096,-65135,61110,-126246,1747316,-191381,2333535,28101.53,27956.41,145.12,28246.64
28-Oct-20,268,2834,615986,4477247,26519.95,-2566,-418.86,-167.56,-251.3,1586.04,-670,4356,-3861261,-444748,-135008,-309740,1437576,-754488,5440308,27943.37,27884.59,58.78,28002.15
29-Oct-20,2016,1029,3418192,1416245,26659.11,987,-278.27,-109.83,-168.44,1417.6,-447,2922,2001947,-200078,-28160,-171918,1265658,-371997,3066364,27814.94,27823.31,-8.37,27806.57
30-Oct-20,1186,1862,1986834,2820072,26501.6,-676,-318.05,-138.14,-179.9,1237.7,-498,3100,-833238,-263394,-68414,-194980,1070678,-458375,3441228,27683.61,27757.23,-73.62,27609.99
2-Nov-20,2275,797,3603789,741858,26925.05,1478,-138.44,-57.34,-81.11,1156.59,-220,1403,2861931,44814,73238,-28424,988200,16390,584870,27607.75,27715.62,-107.86,27499.89
3-Nov-20,2480,585,3575781,635620,27480.03,1895,64.9,40.28,24.62,1181.22,90,-403,2940161,334349,216585,117765,1105964,452114,-1903177,27594.98,27703.84,-108.86,27486.12
4-Nov-20,1699,1387,2269231,2378843,27847.66,312,89.61,53.87,35.75,1216.96,125,-590,-109612,289953,200275,89678,1195642,379631,-1413934,27620.25,27711.03,-90.78,27529.47
5-Nov-20,2467,605,4087779,766076,28390.18,1862,266.85,144.27,122.58,1339.54,389,-2062,3321703,593128,356346,236782,1432424,829910,-3905727,27697.24,27744.99,-47.74,27649.5
6-Nov-20,1175,1869,2329826,2505297,28323.4,-694,170.77,102.36,68.41,1407.95,239,-1129,-175471,516268,329755,186513,1618937,702781,-3027475,27759.86,27773.91,-14.05,27745.81
9-Nov-20,2442,683,7229526,1350198,29157.97,1759,329.59,185.19,144.4,1552.34,474,-2414,5879328,1052574,607234,445340,2064277,1497914,-7408889,27899.67,27843.11,56.56,27956.23
9-Nov-20,2442,683,7229526,1350198,29157.97,1759,329.59,185.19,144.4,1552.34,474,-2414,5879328,1052574,607234,445340,2064277,1497914,-7408889,27899.67,27843.11,56.56,27956.23
10-Nov-20,2043,1014,3608096,2370286,29420.92,1029,399.53,227.38,172.15,1724.49,572,-2871,1237810,1071098,638763,432335,2496612,1503433,-7143267,28051.79,27922,129.79,28181.59
11-Nov-20,1531,1513,1731614,2805987,29397.63,18,361.38,216.91,144.46,1868.96,506,-2383,-1074373,856551,553106,303445,2800057,1159995,-4908898,28186.38,27995.78,190.6,28376.97
12-Nov-20,737,2334,1289768,3608299,29080.17,-1597,165.54,126.22,39.32,1908.28,205,-582,-2318531,539042,409524,129518,2929575,668561,-1921806,28275.76,28050,225.75,28501.51
13-Nov-20,2558,509,3729456,973743,29479.81,2049,353.89,222.36,131.53,2039.81,485,-2145,2755713,760709,526834,233876,3163451,994585,-3682934,28396.16,28121.49,274.67,28670.83
16-Nov-20,2562,536,4603304,711582,29950.44,2026,521.1,312.54,208.56,2248.37,730,-3442,3891722,1073811,695078,378733,3542184,1452544,-6122113,28551.59,28212.94,338.65,28890.24
17-Nov-20,1728,1337,3118349,1637209,29783.35,391,508.09,316.46,191.63,2439.99,700,-3133,1481140,1114544,734381,380163,3922347,1494706,-6108546,28674.77,28291.46,383.31,29058.07
18-Nov-20,1178,1879,2046427,3197490,29438.42,-701,387.18,265.59,121.59,2561.58,509,-1923,-1151063,887983,640109,247874,4170221,1135857,-3821626,28751.13,28348.81,402.32,29153.45
19-Nov-20,1948,1113,2916435,1337845,29483.23,835,431.96,294.06,137.9,2699.48,570,-2188,1578590,957044,687033,270011,4440232,1227054,-4173162,28824.34,28405.53,418.81,29243.15
20-Nov-20,1407,1650,2039269,2167389,29263.48,-243,364.46,267.21,97.26,2796.74,462,-1483,-128120,848527,646275,202252,4642484,1050779,-2994262,28868.26,28448.43,419.83,29288.08
23-Nov-20,2385,740,4251171,837776,29591.27,1645,492.52,336.1,156.42,2953.16,649,-2480,3413395,1105014,784631,320383,4962867,1425397,-4982260,28940.56,28505.57,434.99,29375.54
24-Nov-20,2376,760,5060104,1165667,30046.24,1616,604.87,400.09,204.78,3157.94,810,-3286,3894437,1383956,940122,443835,5406701,1827791,-7048906,29051.12,28582.6,468.52,29519.65
25-Nov-20,1324,1762,2461756,2404273,29872.47,-438,500.58,358.19,142.39,3300.33,643,-2205,57483,1251309,895990,355319,5762021,1606628,-5499760,29133.26,28647.1,486.16,29619.42
27-Nov-20,1712,1374,1229853,1567162,29910.37,338,484.32,357.18,127.14,3427.48,611,-1931,-337309,1092447,834325,258123,6020143,1350570,-3811882,29210.97,28710.26,500.71,29711.68
30-Nov-20,956,2190,1459447,4851264,29638.64,-1234,312.49,277.62,34.87,3462.35,347,-350,-3391817,644021,623018,21003,6041147,665024,244959,29253.74,28756.68,497.06,29750.8
1-Dec-20,2198,923,3478447,1900261,29823.92,1275,408.74,327.49,81.25,3543.6,490,-1135,1578186,737437,670776,66661,6107808,804099,-529128,29310.76,28810.04,500.72,29811.47
2-Dec-20,1870,1251,3534216,1488759,29883.79,619,429.77,342.06,87.7,3631.3,517,-1237,2045457,868239,739510,128729,6236537,996969,-1577616,29368.06,28863.73,504.33,29872.39
3-Dec-20,2034,1083,3231001,1722871,29969.52,951,481.89,372.51,109.38,3740.68,591,-1596,1508130,932228,777941,154287,6390825,1086516,-1999231,29428.21,28919.02,509.19,29937.39
4-Dec-20,2457,668,3998192,1118570,30218.26,1789,612.6,443.33,169.27,3909.95,782,-2603,2879622,1126968,883025,243943,6634767,1370910,-3507942,29507.21,28983.98,523.23,30030.44
7-Dec-20,1315,1823,2122246,2747255,30069.79,-508,500.54,395.77,104.77,4014.72,605,-1490,-625009,951770,807623,144147,6778914,1095917,-1787017,29563.47,29038.27,525.2,30088.67
8-Dec-20,1974,1145,2997353,1634398,30173.88,829,533.39,417.43,115.96,4130.68,649,-1670,1362955,992889,835390,157499,6936413,1150387,-1999584,29624.51,29095.05,529.46,30153.97
9-Dec-20,1589,1520,2392097,2824492,30068.81,69,486.95,400.01,86.94,4217.62,574,-1165,-432395,850360,772001,78359,7014772,928720,-638470,29668.94,29143.74,525.2,30194.14
10-Dec-20,1663,1448,2887278,1754011,29999.26,215,459.75,390.76,69,4286.62,529,-851,1133267,878651,790064,88587,7103359,967238,-804499,29701.97,29186.51,515.46,30217.43
11-Dec-20,1315,1815,1294747,3127589,30046.37,-500,363.78,346.22,17.56,4304.17,381,30,-1832842,607502,658919,-51417,7051942,556084,1584427,29736.41,29229.51,506.9,30243.32
14-Dec-20,1218,1932,935837,3704192,29861.55,-714,256,293.21,-37.21,4266.97,219,963,-2768355,269916,487555,-217639,6834303,52277,4405059,29748.93,29261.11,487.82,30236.74
15-Dec-20,2365,783,3518567,889274,30199.31,1582,388.6,357.65,30.95,4297.92,420,-199,2629293,505854,594642,-88788,6745514,417065,2192832,29793.96,29308.02,485.94,30279.91
16-Dec-20,1452,1684,1851408,2177730,30154.54,-232,326.54,328.17,-1.63,4296.29,325,357,-326322,422636,548594,-125958,6619557,296678,2815832,29830.02,29350.35,479.68,30309.7
17-Dec-20,2090,1044,2977531,1221676,30303.37,1046,398.49,364.06,34.43,4330.72,433,-256,1755855,555958,608957,-52999,6566558,502959,1562936,29877.36,29398,479.36,30356.72
18-Dec-20,1334,1809,2411499,4527590,30179.05,-475,311.14,322.1,-10.97,4319.75,300,520,-2116091,288753,472704,-183951,6382606,104802,3783829,29907.53,29437.05,470.48,30378
21-Dec-20,1170,2016,1809975,2969462,30216.45,-846,195.42,263.7,-68.28,4251.48,127,1493,-1159487,143929,391095,-247166,6135441,-103237,4840079,29938.42,29476.02,462.4,30400.82
